,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
135,186,A,P2,,,Leiv Eirikssons vei 39,2981000,Annen kontorbygning,Kontor,Eldre,12909,0,5,10.446489,63.454828,False,False,False,False,False,False,0,0,False,[141.999 141.999 154.908 ... 167.817 167.817 167.817],[141.999 141.999 141.999 ... 141.999 141.999 141.999],[141.999 141.999 154.908 ... 167.817 167.817 167.817],[0. 0. 0. ... 0. 0. 0.],[141.999 141.999 141.999 ... 141.999 141.999 141.999],0,0,0,0,0,0,0,[283.998 283.998 296.907 ... 309.816 309.816 309.816],3349700.0,168.0,413.0,1148642.82,0.0,0,2201061.954,0.0,0.0,0,12.909,0.0,0,154.90800000000002,0.0,0.0,0,51.636,0.0,0,361.452,0.0,0.0,0,Referansesituasjon
136,187,A,P2,,,Olav Engelbrektssons allé 19,2987689,Videregående skole,Skole,Eldre,7500,0,5,10.445571,63.45035,False,False,True,False,False,True,0,0,False,[ 97.5  97.5 105.  ... 112.5 105.  112.5],[30. 30. 30. ... 30. 30. 30.],[ 90.   90.   97.5 ... 105.   97.5 105. ],[7.5 7.5 7.5 ... 7.5 7.5 7.5],[30. 30. 30. ... 30. 30. 30.],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[ 89.76754386  89.87844612  97.68897243 ... 104.94498747  97.46716792
 105.23333333]",0,0,0,0,"[122.64920453 122.71877676 130.41357898 ... 137.76052009 130.27443453
 137.94140787]",1230200.0,25.0,113.0,847125.0,49548.71785519698,0,432660.0,29434.881894176437,768141.4002506266,0,7.5,4.704968944099378,0,22.5,2.7950310559006217,0.0,0,52.5,6.590101028969938,0,67.5,3.9149115023583807,41.99498746867168,0,Referansesituasjon
137,188,C,P2,,,Østmarkveien 29,2987673,Sykehus,Sykehus,Eldre,4305,0,4,10.450984,63.452194,False,False,False,False,False,False,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[131.5 128.2 125.5 ... 151.8 150.7 148.6],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon
138,189,A,P1,,,Leiv Eirikssons vei 39,2981000,Annen kontorbygning,Kontor,Eldre,12909,0,5,10.446489,63.454828,False,False,False,False,False,False,0,0,False,[141.999 141.999 154.908 ... 167.817 167.817 167.817],[141.999 141.999 141.999 ... 141.999 141.999 141.999],[141.999 141.999 154.908 ... 167.817 167.817 167.817],[0. 0. 0. ... 0. 0. 0.],[141.999 141.999 141.999 ... 141.999 141.999 141.999],0,0,0,0,0,0,0,[283.998 283.998 296.907 ... 309.816 309.816 309.816],3349700.0,168.0,413.0,1148642.82,0.0,0,2201061.954,0.0,0.0,0,12.909,0.0,0,154.90800000000002,0.0,0.0,0,51.636,0.0,0,361.452,0.0,0.0,0,Referansesituasjon
139,190,A,P1,,,Olav Engelbrektssons allé 19,2987689,Videregående skole,Skole,Eldre,7500,0,5,10.445571,63.45035,False,False,True,False,False,True,0,0,False,[ 97.5  97.5 105.  ... 112.5 105.  112.5],[30. 30. 30. ... 30. 30. 30.],[ 90.   90.   97.5 ... 105.   97.5 105. ],[7.5 7.5 7.5 ... 7.5 7.5 7.5],[30. 30. 30. ... 30. 30. 30.],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[ 89.76754386  89.87844612  97.68897243 ... 104.94498747  97.46716792
 105.23333333]",0,0,0,0,"[122.64920453 122.71877676 130.41357898 ... 137.76052009 130.27443453
 137.94140787]",1230200.0,25.0,113.0,847125.0,49548.71785519698,0,432660.0,29434.881894176437,768141.4002506266,0,7.5,4.704968944099378,0,22.5,2.7950310559006217,0.0,0,52.5,6.590101028969938,0,67.5,3.9149115023583807,41.99498746867168,0,Referansesituasjon
140,191,C,P1,,,Østmarkveien 29,2987673,Sykehus,Sykehus,Eldre,4305,0,4,10.450984,63.452194,False,False,True,False,False,True,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[131.5 128.2 125.5 ... 151.8 150.7 148.6],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[-0. -0. -0. ... -0. -0. -0.],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon
141,193,A,E,,,Østmarkveien 26F,2984054,Bo- og behandlingssenter,Sykehjem,Eldre,352,0,2,10.445739,63.451703,False,False,True,False,False,True,0,0,False,[7.392 7.392 7.392 ... 8.096 7.744 7.744],[2.816 2.816 2.816 ... 3.52  3.168 3.168],[6.688 6.688 6.688 ... 7.04  7.04  7.04 ],[0.704 0.704 0.704 ... 1.056 0.704 0.704],[2.816 2.816 2.816 ... 3.52  3.168 3.168],[1.98811533 1.95960092 1.87976055 ... 1.94249227 1.93678938 1.86835478],"[-3.34666081 -3.29866154 -3.16426359 ... -3.26986198 -3.26026213
 -3.14506388]",[2.05722386 2.13373754 2.34797586 ... 2.88364575 2.54694849 2.73058133],0,0,0,0,[6.86133919 6.90933846 7.04373641 ... 8.34613802 7.65173787 7.76693612],66600.0,6.0,7.0,59474.272000000004,27077.868010582974,0,34158.08,16085.86218450474,16310.541804912285,0,3.872,2.4290186335403723,0,4.576,1.4429813664596276,0.0,0,4.928,3.0914782608695646,0,4.928,1.8365217391304354,0.0,0,Referansesituasjon
142,196,A,E,,,Østmarkveien 49,4811105,Sykehus,Sykehus,TEK10/TEK17,6750,0,5,10.452927,63.454629,False,False,False,False,False,False,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[10  0 10 ... 10 20 10],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon
143,200,A,E,,,Harry Borthens Vei 13,2987239,Stort frittliggende boligbygg på 5 etg. el. mer,Hus,TEK10/TEK17,3725,0,12,10.447886,63.454105,False,False,False,False,False,False,0,0,False,[40.975 37.25  37.25  ... 59.6   55.875 52.15 ],[14.9   11.175  7.45  ... 26.075 22.35  18.625],[37.25  37.25  37.25  ... 52.15  48.425 48.425],[3.725 0.    0.    ... 7.45  7.45  3.725],[14.9   11.175  7.45  ... 26.075 22.35  18.625],0,0,0,0,0,0,0,[55.875 48.425 44.7   ... 85.675 78.225 70.775],444200.0,30.0,19.0,310620.29999999993,0.0,0,133593.4,0.0,0.0,0,14.9,0.0,0,14.9,0.0,0.0,0,7.45,0.0,0,11.175,0.0,0.0,0,Referansesituasjon
144,204,A,E,,,Sjømannsveien 21A,2987440,Annen bygning for bofellesskap,Sykehjem,Eldre,2232,0,5,10.442713,63.450953,False,False,True,False,False,True,0,0,False,[46.872 46.872 46.872 ... 51.336 49.104 49.104],[17.856 17.856 17.856 ... 22.32  20.088 20.088],[42.408 42.408 42.408 ... 44.64  44.64  44.64 ],[4.464 4.464 4.464 ... 6.696 4.464 4.464],[17.856 17.856 17.856 ... 22.32  20.088 20.088],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[39.13954386 39.25044612 39.56097243 ... 43.78098747 41.57116792
 41.83733333]",0,0,0,0,"[59.87720453 59.94677676 60.14157898 ... 68.91652009 64.46643453
 64.63340787]",543100.0,44.0,56.0,377120.952,50611.354459814116,0,216593.28,30066.151164246017,296443.4463759399,0,24.552,9.108615482806393,0,29.016,5.4110587026572645,10.032325814536343,0,31.247999999999998,6.590101028969938,0,31.248,3.9149115023583807,20.74298746867168,0,Referansesituasjon
145,205,A,E,,,Østmarkveien 28U,2987456,Barnehage,Barnehage,Eldre,410,0,2,10.444561,63.451796,False,False,False,False,False,False,0,0,False,[5.33 5.33 5.33 ... 6.97 6.15 6.56],[1.64 2.05 2.05 ... 1.64 1.64 1.64],[4.92 4.92 4.92 ... 6.56 5.74 6.15],[0.41 0.41 0.41 ... 0.41 0.41 0.41],[1.64 2.05 2.05 ... 1.64 1.64 1.64],0,0,0,0,0,0,0,[6.97 7.38 7.38 ... 8.61 7.79 8.2 ],75700.0,2.0,9.0,46885.14,0.0,0,28837.759999999995,0.0,0.0,0,0.8200000000000001,0.0,0,1.6400000000000001,0.0,0.0,0,2.87,0.0,0,6.5600000000000005,0.0,0.0,0,Referansesituasjon
146,207,A,E,,,Østmarkveien 39,2987668,Sykehus,Sykehus,Eldre,1615,0,4,10.454588,63.45375,False,False,False,False,False,False,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[63 63 63 ... 56 59 60],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon
147,208,A,E,,,Østmarkveien 33,2987670,Sykehus,Sykehus,Eldre,1595,0,4,10.454744,63.452869,False,False,False,False,False,False,0,0,False,[25.489376  24.688048  25.445992  ... 29.5768825 29.362674  29.5401975],[15.413123  14.862848  14.8205805 ... 16.199777  16.0780785 15.3836155],[24.226455  23.4673945 24.253889  ... 27.8217445 27.840087  28.0759875],[1.262921  1.2206535 1.192103  ... 1.755138  1.522587  1.46421  ],[15.413123  14.862848  14.8205805 ... 16.199777  16.0780785 15.3836155],0,0,0,0,0,0,0,[40.902499  39.550896  40.2665725 ... 45.7766595 45.4407525 44.923813 ],413100.0,30.0,45.0,199789.263289,0.0,0,213305.801775,0.0,0.0,0,8.0699025,0.0,0,21.73985,0.0,0.0,0,12.0845175,0.0,0,33.024475,0.0,0.0,0,Referansesituasjon
148,209,A,E,,,Østmarkveien 31,2987671,Sykehus,Sykehus,Eldre,1595,0,4,10.45264,63.452522,False,False,True,False,False,True,0,0,False,[25.489376  24.688048  25.445992  ... 29.5768825 29.362674  29.5401975],[15.413123  14.862848  14.8205805 ... 16.199777  16.0780785 15.3836155],[24.226455  23.4673945 24.253889  ... 27.8217445 27.840087  28.0759875],[1.262921  1.2206535 1.192103  ... 1.755138  1.522587  1.46421  ],[15.413123  14.862848  14.8205805 ... 16.199777  16.0780785 15.3836155],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[17.75691986 17.06649412 18.13496443 ... 22.02186997 21.82984192
 22.27353083]",0,0,0,0,"[36.05170353 34.76967276 35.68015148 ... 41.03717959 40.71518703
 40.36522087]",368000.0,25.0,39.0,199789.263289,45137.04350729465,0,213305.801775,26814.085251858218,127838.13452984713,0,8.0699025,5.062485419254657,0,21.73985,3.007417080745342,0.0,0,12.0845175,6.590101028969938,0,33.024475,3.9149115023583807,1.5795049686716816,0,Referansesituasjon
149,210,A,E,,,Østmarkveien 43,2987672,Sykehus,Sykehus,Eldre,1495,0,4,10.451577,63.453305,False,False,False,False,False,False,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[19 21 19 ... 38 28 28],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon
150,211,A,E,,,Østmarkveien 23,2987675,Sykehus,Sykehus,Eldre,1680,0,6,10.449077,63.452271,False,False,True,False,False,True,0,0,False,[26.847744 26.003712 26.802048 ... 31.15308  30.927456 31.11444 ],[16.234512 15.654912 15.610392 ... 17.063088 16.934904 16.203432],[25.51752  24.718008 25.546416 ... 29.304408 29.323728 29.5722  ],[1.330224 1.285704 1.255632 ... 1.848672 1.603728 1.54224 ],[16.234512 15.654912 15.610392 ... 17.063088 16.934904 16.203432],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[19.11528786 18.38215812 19.49102043 ... 23.59806747 23.39462392
 23.84777333]",0,0,0,0,"[38.23146053 36.87740076 37.82601898 ... 43.47668809 43.13679453
 42.75927987]",389300.0,26.0,41.0,210436.340016,45821.06218667748,0,224673.1956,27220.432982184655,137394.84484713787,0,8.49996,5.33227304347826,0,22.8984,3.16768695652174,0.0,0,12.72852,6.590101028969938,0,34.784400000000005,3.9149115023583807,2.2235074686716807,0,Referansesituasjon
151,221,A,E,,,Østmarkveien 19,2987687,Veksthus,Hus,Eldre,295,0,1,10.451696,63.451311,False,False,True,False,False,True,0,0,False,[5.605 4.425 5.31  ... 7.67  7.08  7.08 ],[1.18  0.885 0.59  ... 2.065 1.77  1.475],[5.31  4.425 5.31  ... 7.08  6.49  6.785],[0.295 0.    0.    ... 0.59  0.59  0.295],[1.18  0.885 0.59  ... 2.065 1.77  1.475],[1.7001798  1.64906832 1.60751786 ... 1.66116425 1.6562873  1.59776398],"[-2.86196933 -2.77593168 -2.7059884  ... -2.79629315 -2.78808363
 -2.68956936]",[1.04285088 0.         0.99649373 ... 3.21254261 2.63562907 2.79266667],0,0,0,0,[3.92303067 2.53406832 3.1940116  ... 6.93870685 6.06191637 5.86543064],34000.0,2.0,2.0,43464.12,20042.552166931295,0,10579.880000000001,11906.466633820579,11515.101199248125,0,1.77,1.1103726708074533,0,1.18,0.6596273291925467,0.0,0,1.77,1.1103726708074533,0,0.885,0.6596273291925467,0.0,0,Referansesituasjon
152,223,A,E,,,Østmarkveien 26,2987693,Andre småhus m/3 boliger el fl,Hus,Eldre,388,0,3,10.448255,63.451866,False,False,True,False,False,True,0,0,False,[ 7.372  5.82   6.984 ... 10.088  9.312  9.312],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],[6.984 5.82  6.984 ... 9.312 8.536 8.924],[0.388 0.    0.    ... 0.776 0.776 0.388],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],[2.23616868 2.1689441  2.11429468 ... 2.18485331 2.17843889 2.10146584],"[-3.76421728 -3.6510559  -3.55906271 ... -3.67783641 -3.6670388
 -3.53746749]",[1.37161404 0.         1.31064261 ... 4.22531028 3.46652231 3.67306667],0,0,0,0,[5.15978272 3.3329441  4.20093729 ... 9.12616359 7.9729612  7.71453251],44700.0,2.0,2.0,57166.367999999995,26361.051663624898,0,13915.232000000002,15660.03069126232,15145.285645112783,0,2.3280000000000003,1.4604223602484472,0,1.552,0.8675776397515531,0.0,0,2.3280000000000003,1.4604223602484472,0,1.164,0.8675776397515531,0.0,0,Referansesituasjon
153,224,A,E,,,Østmarkveien 26,2987694,Andre småhus m/3 boliger el fl,Hus,Eldre,388,0,3,10.44784,63.451996,False,False,False,False,False,False,0,0,False,[ 7.372  5.82   6.984 ... 10.088  9.312  9.312],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],[6.984 5.82  6.984 ... 9.312 8.536 8.924],[0.388 0.    0.    ... 0.776 0.776 0.388],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],0,0,0,0,0,0,0,[ 8.924  6.984  7.76  ... 12.804 11.64  11.252],71100.0,4.0,3.0,57166.367999999995,0.0,0,13915.232000000002,0.0,0.0,0,2.3280000000000003,0.0,0,1.552,0.0,0.0,0,2.3280000000000003,0.0,0,1.164,0.0,0.0,0,Referansesituasjon
154,225,A,E,,,Østmarkveien 26E,2987698,Bo- og behandlingssenter,Sykehjem,Eldre,424,0,2,10.446325,63.451778,False,False,True,False,False,True,0,0,False,[8.904 8.904 8.904 ... 9.752 9.328 9.328],[3.392 3.392 3.392 ... 4.24  3.816 3.816],[8.056 8.056 8.056 ... 8.48  8.48  8.48 ],[0.848 0.848 0.848 ... 1.272 0.848 0.848],[3.392 3.392 3.392 ... 4.24  3.816 3.816],[2.39477529 2.36042838 2.26425703 ... 2.33982023 2.33295085 2.25051826],"[-4.03120506 -3.97338777 -3.81149933 ... -3.93869739 -3.92713393
 -3.78837241]",[2.47801965 2.57018386 2.82824365 ... 3.47348239 3.06791523 3.28910933],0,0,0,0,"[ 8.26479494  8.32261223  8.48450067 ... 10.05330261  9.21686607
  9.35562759]",80200.0,7.0,8.0,71639.464,32616.522830929487,0,41144.96,19376.1521767898,19646.788992280715,0,4.664,2.9258633540372667,0,5.512,1.738136645962733,0.0,0,5.936,3.723826086956521,0,5.936,2.212173913043479,0.0,0,Referansesituasjon
155,226,A,E,,,Østmarkveien 28C,2987699,Stort frittliggende boligbygg på 2 etg.,Hus,Eldre,510,0,3,10.448162,63.452415,False,False,False,False,False,False,0,0,False,[ 9.69  7.65  9.18 ... 13.26 12.24 12.24],[2.04 1.53 1.02 ... 3.57 3.06 2.55],[ 9.18  7.65  9.18 ... 12.24 11.22 11.73],[0.51 0.   0.   ... 1.02 1.02 0.51],[2.04 1.53 1.02 ... 3.57 3.06 2.55],0,0,0,0,0,0,0,[11.73  9.18 10.2  ... 16.83 15.3  14.79],93400.0,5.0,5.0,75141.35999999999,0.0,0,18290.64,0.0,0.0,0,3.06,0.0,0,2.04,0.0,0.0,0,3.06,0.0,0,1.53,0.0,0.0,0,Referansesituasjon
156,227,A,E,,,Østmarkveien 28G,2987700,Rekkehus,Hus,Eldre,822,0,3,10.447456,63.452332,False,False,True,False,False,True,0,0,False,[15.618 12.33  14.796 ... 21.372 19.728 19.728],[3.288 2.466 1.644 ... 5.754 4.932 4.11 ],[14.796 12.33  14.796 ... 19.728 18.084 18.906],[0.822 0.    0.    ... 1.644 1.644 0.822],[3.288 2.466 1.644 ... 5.754 4.932 4.11 ],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[ 7.88554386  4.70844612  7.48497243 ... 13.81698747 12.19516792
 12.46133333]",0,0,0,0,"[14.05520453 10.01477676 11.85357898 ... 22.38652009 19.93443453
 19.27940787]",111000.0,5.0,4.0,121110.19200000002,39609.554522922204,0,29480.208,23530.42842945874,57970.209047619064,0,4.932,3.0939875776397514,0,3.2880000000000003,1.838012422360249,0.0,0,4.932,3.0939875776397514,0,2.466,1.838012422360249,0.0,0,Referansesituasjon
157,228,A,E,,,Østmarkveien 28N,2987701,Kjede/atriumhus,Hus,Eldre,410,0,2,10.445153,63.452006,False,False,True,False,False,True,0,0,False,[ 7.79  6.15  7.38 ... 10.66  9.84  9.84],[1.64 1.23 0.82 ... 2.87 2.46 2.05],[7.38 6.15 7.38 ... 9.84 9.02 9.43],[0.41 0.   0.   ... 0.82 0.82 0.41],[1.64 1.23 0.82 ... 2.87 2.46 2.05],[2.36296175 2.29192547 2.23417737 ... 2.30873675 2.30195862 2.22062112],"[-3.97765228 -3.85807453 -3.76086524 ... -3.88637353 -3.87496368
 -3.73804555]",[1.44938596 0.         1.38495739 ... 4.46488972 3.66307769 3.88133333],0,0,0,0,[5.45234772 3.52192547 4.43913476 ... 9.64362647 8.42503632 8.15195445],47300.0,3.0,2.0,60407.76,27855.750469294348,0,14704.240000000002,16547.970575818432,16004.038954887224,0,2.46,1.5432298136645959,0,1.6400000000000001,0.9167701863354041,0.0,0,2.46,1.5432298136645959,0,1.23,0.9167701863354041,0.0,0,Referansesituasjon
158,229,A,E,,,Østmarkveien 30,2987703,"Tomannsbolig, horisontaldelt",Hus,Eldre,229,0,3,10.448481,63.45278,False,False,True,False,False,True,0,0,False,[4.351 3.435 4.122 ... 5.954 5.496 5.496],[0.916 0.687 0.458 ... 1.603 1.374 1.145],[4.122 3.435 4.122 ... 5.496 5.038 5.267],[0.229 0.    0.    ... 0.458 0.458 0.229],[0.916 0.687 0.458 ... 1.603 1.374 1.145],[1.31980059 1.28012422 1.2478698  ... 1.28951394 1.28572811 1.24029814],"[-2.22166432 -2.15487578 -2.10058083 ... -2.1706818  -2.16430898
 -2.0878352 ]",[0.80953509 0.         0.77354937 ... 2.49380426 2.04596291 2.16786667],0,0,0,0,[3.04533568 1.96712422 2.47941917 ... 5.3863182  4.70569102 4.5531648 ],26400.0,1.0,1.0,33739.944,15558.455749922938,0,8212.856000000002,9242.646980152245,8938.841269924817,0,1.374,0.8619503105590062,0,0.916,0.5120496894409939,0.0,0,1.374,0.8619503105590062,0,0.687,0.5120496894409939,0.0,0,Referansesituasjon
159,230,A,E,,,Østmarkveien 32,2987704,Andre småhus m/3 boliger el fl,Hus,Eldre,345,0,3,10.448003,63.452838,False,False,True,False,False,True,0,0,False,[6.555 5.175 6.21  ... 8.97  8.28  8.28 ],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[6.21  5.175 6.21  ... 8.28  7.59  7.935],[0.345 0.    0.    ... 0.69  0.69  0.345],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[1.98834586 1.92857143 1.87997852 ... 1.94271751 1.93701396 1.86857143],"[-3.34704887 -3.24642857 -3.1646305  ... -3.27024114 -3.26064017
 -3.14542857]",[1.21960526 0.         1.16539098 ... 3.75704135 3.08234586 3.266     ],0,0,0,0,[4.58795113 2.96357143 3.7353695  ... 8.11475886 7.08935983 6.85957143],39800.0,2.0,2.0,50830.920000000006,23439.594907089147,0,12373.080000000004,13924.511825993555,13466.813266917297,0,2.0700000000000003,1.2985714285714285,0,1.3800000000000001,0.7714285714285718,0.0,0,2.0700000000000003,1.2985714285714285,0,1.035,0.7714285714285718,0.0,0,Referansesituasjon
160,231,A,E,,,Østmarkveien 34,2987705,Andre småhus m/3 boliger el fl,Hus,Eldre,348,0,3,10.447405,63.452925,False,False,True,False,False,True,0,0,False,[6.612 5.22  6.264 ... 9.048 8.352 8.352],[1.392 1.044 0.696 ... 2.436 2.088 1.74 ],[6.264 5.22  6.264 ... 8.352 7.656 8.004],[0.348 0.    0.    ... 0.696 0.696 0.348],[1.392 1.044 0.696 ... 2.436 2.088 1.74 ],[2.00563583 1.94534161 1.89632616 ... 1.9596107  1.95385756 1.88481988],"[-3.37615364 -3.27465839 -3.19214903 ... -3.29867802 -3.28899356
 -3.17278012]",[1.23021053 0.         1.17552481 ... 3.78971128 3.10914887 3.2944    ],0,0,0,0,[4.62784636 2.98934161 3.76785097 ... 8.18532198 7.15100644 6.91921988],40100.0,2.0,2.0,51272.92800000001,23643.41747149862,0,12480.672000000002,14045.594537523935,13583.915990977448,0,2.088,1.309863354037267,0,1.3920000000000001,0.778136645962733,0.0,0,2.088,1.309863354037267,0,1.044,0.778136645962733,0.0,0,Referansesituasjon
161,232,A,E,,,Østmarkveien 36,2987706,Andre småhus m/3 boliger el fl,Hus,Eldre,345,0,3,10.446861,63.452868,False,False,False,False,False,False,0,0,False,[6.555 5.175 6.21  ... 8.97  8.28  8.28 ],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[6.21  5.175 6.21  ... 8.28  7.59  7.935],[0.345 0.    0.    ... 0.69  0.69  0.345],[1.38  1.035 0.69  ... 2.415 2.07  1.725],0,0,0,0,0,0,0,[ 7.935  6.21   6.9   ... 11.385 10.35  10.005],63200.0,3.0,3.0,50830.920000000006,0.0,0,12373.080000000004,0.0,0.0,0,2.0700000000000003,0.0,0,1.3800000000000001,0.0,0.0,0,2.0700000000000003,0.0,0,1.035,0.0,0.0,0,Referansesituasjon
162,233,A,E,,,Harry Borthens Vei 9,2987711,Stort frittliggende boligbygg på 5 etg. el. mer,Hus,Eldre,3375,0,12,10.445843,63.453354,False,False,True,False,False,True,0,0,False,[64.125 50.625 60.75  ... 87.75  81.    81.   ],[13.5   10.125  6.75  ... 23.625 20.25  16.875],[60.75  50.625 60.75  ... 81.    74.25  77.625],[3.375 0.    0.    ... 6.75  6.75  3.375],[13.5   10.125  6.75  ... 23.625 20.25  16.875],[2.88166067 2.84033064 2.72460655 ... 2.81553262 2.80726661 2.70807453],"[-4.85079547 -4.78122324 -4.58642102 ... -4.73947991 -4.72556547
 -4.55859213]","[56.39254386 43.00344612 53.43897243 ... 80.19498747 73.46716792
 73.73333333]",0,0,0,0,"[ 72.77420453  55.96877676  62.91357898 ... 106.63552009  96.52443453
  93.31640787]",567700.0,25.0,24.0,497259.0,50591.07990511993,0,121041.0,30054.106874328678,416613.81322055135,0,20.25,9.108615482806393,0,13.5,5.4110587026572645,5.730325814536343,0,20.25,6.590101028969938,0,10.125,3.9149115023583807,9.744987468671681,0,Referansesituasjon
